occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_attr,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,cc,state,county,latlng_basis,latlng_precision,geogscale,geogcomments,protected,cx_int_no,formation,stratgroup,member,formation,stratgroup,member,stratscale,zone,localsection,localbed,localorder,regionalsection,regionalbed,regionalorder,stratcomments,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,lithdescript,lithology1,lithadj1,lithification1,minor_lithology1,fossilsfrom1,lithology2,lithadj2,lithification2,minor_lithology2,fossilsfrom2,environment,tectonic_setting,geology_comments,occurrence_comments,authorizer_no,enterer_no,modifier_no,authorizer,enterer,modifier,created,modified,paleomodel,paleolng,paleolat,geoplate
932741,occ,,,107057,Syndianella guizhouensis,species,235577,,Syndianella guizhouensis,,species,235577,Nangaoian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Minghsingssu,,,Minghsingssu,,,formation,,,,,,,,,"lower part: gray silty mudrock and siltstone, gray calcareous shale interbedded with grayish-green silty shale and marlstone lenses; middle part: gray to dark gray, medium- to thick-bedded argillaceous limestone with intercalations of dark gray carbonaceous shale (biohermal limestone is PBDB coll. 79911); upper part: yellowish green and grayish green mudrock","""shale""",,lithified,,,"""limestone""",,lithified,argillaceous,,"lower part: gray silty mudrock and siltstone, gray calcareous shale interbedded with grayish-green silty shale and marlstone lenses; middle part: gray to dark gray, medium- to thick-bedded argillaceous limestone with intercalations of dark gray carbonaceous shale (biohermal limestone is PBDB coll. 79911); upper part: yellowish green and grayish green mudrock","""shale""",,lithified,,,"""limestone""",,lithified,argillaceous,,offshore,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 0:42,2011-03-31 8:42,gp_mid,76.55,-2.35,611
932742,occ,,,107057,Mayiella sp.,genus,19408,,Mayiella,,genus,19408,Nangaoian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Minghsingssu,,,Minghsingssu,,,formation,,,,,,,,,"lower part: gray silty mudrock and siltstone, gray calcareous shale interbedded with grayish-green silty shale and marlstone lenses; middle part: gray to dark gray, medium- to thick-bedded argillaceous limestone with intercalations of dark gray carbonaceous shale (biohermal limestone is PBDB coll. 79911); upper part: yellowish green and grayish green mudrock","""shale""",,lithified,,,"""limestone""",,lithified,argillaceous,,"lower part: gray silty mudrock and siltstone, gray calcareous shale interbedded with grayish-green silty shale and marlstone lenses; middle part: gray to dark gray, medium- to thick-bedded argillaceous limestone with intercalations of dark gray carbonaceous shale (biohermal limestone is PBDB coll. 79911); upper part: yellowish green and grayish green mudrock","""shale""",,lithified,,,"""limestone""",,lithified,argillaceous,,offshore,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 0:42,2011-03-31 8:42,gp_mid,76.55,-2.35,611
932744,occ,,,107058,Paokannia sp.,genus,19420,,Paokannia,,genus,19420,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 1 is 19.4 m thick",light gray ferruginous quartz sandstone and conglomeratic quartz sandstone,sandstone,,lithified,,,,,,,,light gray ferruginous quartz sandstone and conglomeratic quartz sandstone,sandstone,,lithified,,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 1:29,2011-03-31 9:29,gp_mid,76.55,-2.35,611
932745,occ,,,107058,Szechuanolenus nanjiangensis,species,182232,species not entered,Szechuanolenus,,genus,182232,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 1 is 19.4 m thick",light gray ferruginous quartz sandstone and conglomeratic quartz sandstone,sandstone,,lithified,,,,,,,,light gray ferruginous quartz sandstone and conglomeratic quartz sandstone,sandstone,,lithified,,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 1:29,2011-03-31 9:29,gp_mid,76.55,-2.35,611
932746,occ,,,107059,Palaeolenus lantenoisi,species,235898,,Palaeolenus lantenoisi,,species,235898,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 2 is 46.1 m thick",yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 1:33,2011-03-31 9:33,gp_mid,76.55,-2.35,611
932747,occ,,,107059,Palaeolenus tingi,species,235900,,Palaeolenus tingi,,species,235900,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 2 is 46.1 m thick",yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 1:33,2011-03-31 9:33,gp_mid,76.55,-2.35,611
932748,occ,,,107059,Redlichia ichangensis,species,19442,species not entered,Redlichia,,genus,19442,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 2 is 46.1 m thick",yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 1:33,2011-03-31 9:33,gp_mid,76.55,-2.35,611
932749,occ,,,107059,Shifangia sp.,genus,20953,,Shifangia,,genus,20953,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 2 is 46.1 m thick",yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,yellowish green silty shale,"""shale""",,lithified,silty,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 1:33,2011-03-31 9:33,gp_mid,76.55,-2.35,611
932753,occ,,,107060,Megapalaeolenus deprati,species,235905,,Megapalaeolenus deprati,,species,235902,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 3 is 19.7 m thick","gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,"gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,perireef or subreef,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 2:01,2011-03-31 10:01,gp_mid,76.55,-2.35,611
932754,occ,,,107060,Redlichia kaiyangensis,species,235569,,Redlichia kaiyangensis,,species,235569,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 3 is 19.7 m thick","gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,"gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,perireef or subreef,,,,13,255,255,W. Kiessling,U. Merkel,U. Merkel,2011-04-01 2:01,2012-05-21 4:14,gp_mid,76.55,-2.35,611
932755,occ,,,107060,Hoffetella ? quadrata,species,235934,,Hoffetella quadrata,,species,235934,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 3 is 19.7 m thick","gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,"gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,perireef or subreef,,,,13,255,255,W. Kiessling,U. Merkel,U. Merkel,2011-04-01 2:01,2012-05-23 8:53,gp_mid,76.55,-2.35,611
932756,occ,,,107060,Kootenia cf. yui,species,232867,,Kootenia yui,,species,232867,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 3 is 19.7 m thick","gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,"gray massive biohermal limestone, intercalated calcareous mudrock, shale, medium-bedded oolitic limestone at the base","""limestone""",,lithified,,,"""shale""",,lithified,calcareous,,perireef or subreef,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 2:01,2011-03-31 10:01,gp_mid,76.55,-2.35,611
932922,occ,,,107128,Megapalaeolenus fengyangensis,species,235907,,Megapalaeolenus fengyangensis,,species,235906,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 4 is 49.5 m thick","grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,"grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 18:33,2011-04-01 2:33,gp_mid,76.55,-2.35,611
932923,occ,,,107128,Megapalaeolenus globus,species,20707,species not entered,Megapalaeolenus,,genus,20707,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 4 is 49.5 m thick","grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,"grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 18:33,2011-04-01 2:33,gp_mid,76.55,-2.35,611
932924,occ,,,107128,Megapalaeolenus longispinus,species,235908,,Megapalaeolenus longispinus,,species,235908,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 4 is 49.5 m thick","grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,"grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 18:33,2011-04-01 2:33,gp_mid,76.55,-2.35,611
932925,occ,,,107128,Yuehsienszella ichangensis,species,236627,recombined as,Xilingxia ichangensis,,species,236627,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 4 is 49.5 m thick","grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,"grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 18:33,2011-04-01 2:33,gp_mid,76.55,-2.35,611
932926,occ,,,107128,Pseudichangia damiaoensis,species,235920,,Pseudichangia damiaoensis,,species,235919,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 4 is 49.5 m thick","grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,"grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,255,W. Kiessling,U. Merkel,U. Merkel,2011-04-01 18:33,2012-05-23 6:09,gp_mid,76.55,-2.35,611
932927,occ,,,107128,Redlichia kaiyangensis,species,235569,,Redlichia kaiyangensis,,species,235569,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 4 is 49.5 m thick","grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,"grayish green, yellowish green silty shale, with intercalated oolitic limestone","""shale""",,lithified,silty,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 18:33,2011-04-01 2:33,gp_mid,76.55,-2.35,611
932928,occ,,,107129,Redlichia murakamii,species,235573,recombined as,Redlichia (Pteroredlichia) murakamii,,species,235573,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 5 is 31.9 m thick","yellowish green silty shale and mudrock, intercalated with siltites","""shale""",,lithified,silty,,,,,,,"yellowish green silty shale and mudrock, intercalated with siltites","""shale""",,lithified,silty,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 18:37,2011-04-01 2:37,gp_mid,76.55,-2.35,611
932929,occ,,,107129,Redlichia hupeiensis,species,19442,species not entered,Redlichia,,genus,19442,Nangaoian,Duyunian,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Jindingshan,,,Jindingshan,,,group of beds,,,,,,,,"also known as Chintingshan Formation, unit 5 is 31.9 m thick","yellowish green silty shale and mudrock, intercalated with siltites","""shale""",,lithified,silty,,,,,,,"yellowish green silty shale and mudrock, intercalated with siltites","""shale""",,lithified,silty,,,,,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 18:37,2011-04-01 2:37,gp_mid,76.55,-2.35,611
932931,occ,,,107130,Metaredlichia sp.,genus,19412,,Metaredlichia,,genus,19412,Nangaoian,,516,513,35684,107.883331,26.4,CN,Guizhou,Danzhai,based on nearby landmark,minutes,outcrop,Nangao area,,1110,Bianmachong,,,Bianmachong,,,formation,,,,,,,,50.5 m thick,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:01,2011-04-01 3:01,gp_mid,74.74,-2.82,611
932932,occ,,,107130,Hsuaspis sp.,genus,20562,subjective synonym of,Estaingia,,genus,155355,Nangaoian,,516,513,35684,107.883331,26.4,CN,Guizhou,Danzhai,based on nearby landmark,minutes,outcrop,Nangao area,,1110,Bianmachong,,,Bianmachong,,,formation,,,,,,,,50.5 m thick,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:01,2011-04-01 3:01,gp_mid,74.74,-2.82,611
932933,occ,,,107130,Protolenella conica,species,235910,,Protolenella conica,,species,235910,Nangaoian,,516,513,35684,107.883331,26.4,CN,Guizhou,Danzhai,based on nearby landmark,minutes,outcrop,Nangao area,,1110,Bianmachong,,,Bianmachong,,,formation,,,,,,,,50.5 m thick,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:01,2011-04-01 3:01,gp_mid,74.74,-2.82,611
932934,occ,,,107130,Protolenella lata,species,235911,,Protolenella lata,,species,235911,Nangaoian,,516,513,35684,107.883331,26.4,CN,Guizhou,Danzhai,based on nearby landmark,minutes,outcrop,Nangao area,,1110,Bianmachong,,,Bianmachong,,,formation,,,,,,,,50.5 m thick,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:01,2011-04-01 3:01,gp_mid,74.74,-2.82,611
932935,occ,,,107130,Chengkouia pustulosa,species,235928,,Chengkouia pustulosa,,species,235928,Nangaoian,,516,513,35684,107.883331,26.4,CN,Guizhou,Danzhai,based on nearby landmark,minutes,outcrop,Nangao area,,1110,Bianmachong,,,Bianmachong,,,formation,,,,,,,,50.5 m thick,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,"dark gray, thin- to medium bedded limestone intercalated with brown shale in the lower part, carbonaceous mudrock intercalated with siltites in the upper part","""shale""",,lithified,carbonaceous,,"""limestone""",,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:01,2011-04-01 3:01,gp_mid,74.74,-2.82,611
932936,occ,,,107131,Redlichia murakamii,species,235573,recombined as,Redlichia (Pteroredlichia) murakamii,,species,235573,Duyunian,,516,513,35684,107.400002,27.466667,CN,Guizhou,Meitan,based on nearby landmark,minutes,outcrop,Maoping area,,1110,Qingxudong,,,Qingxudong,,,formation,,,,,,,,"also known as Tsinghsutung Formation, 208 m thick","limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,"limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,shallow subtidal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:29,2011-04-01 3:29,gp_mid,75.85,-3.12,611
932937,occ,,,107131,Hoffetella sp.,genus,19575,,Hoffetella,,genus,19575,Duyunian,,516,513,35684,107.400002,27.466667,CN,Guizhou,Meitan,based on nearby landmark,minutes,outcrop,Maoping area,,1110,Qingxudong,,,Qingxudong,,,formation,,,,,,,,"also known as Tsinghsutung Formation, 208 m thick","limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,"limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,shallow subtidal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:29,2011-04-01 3:29,gp_mid,75.85,-3.12,611
932938,occ,,,107131,Redlichia guizhouensis,species,237772,,Redlichia guizhouensis,,species,237772,Duyunian,,516,513,35684,107.400002,27.466667,CN,Guizhou,Meitan,based on nearby landmark,minutes,outcrop,Maoping area,,1110,Qingxudong,,,Qingxudong,,,formation,,,,,,,,"also known as Tsinghsutung Formation, 208 m thick","limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,"limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,shallow subtidal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:29,2011-04-01 3:29,gp_mid,75.85,-3.12,611
932939,occ,,,107131,Eoptychoparia sp.,genus,20498,,Eoptychoparia,,genus,20498,Duyunian,,516,513,35684,107.400002,27.466667,CN,Guizhou,Meitan,based on nearby landmark,minutes,outcrop,Maoping area,,1110,Qingxudong,,,Qingxudong,,,formation,,,,,,,,"also known as Tsinghsutung Formation, 208 m thick","limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,"limestone and dolomitic bioclastic limestone in the lower part, dolostone in the upper part","""limestone""",,lithified,,,dolomite,,lithified,,,shallow subtidal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:29,2011-04-01 3:29,gp_mid,75.85,-3.12,611
932941,occ,,,107132,Chittidilla sp.,genus,21874,,Chittidilla,,genus,21874,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:50,2011-04-01 3:50,gp_mid,76.55,-2.35,611
932942,occ,,,107132,Kunmingaspis yunnanensis,species,197356,,Kunmingaspis yunnanensis,,species,197356,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:50,2011-04-01 3:50,gp_mid,76.55,-2.35,611
932943,occ,,,107132,Probowmaniella renhuaiensis,species,236755,,Probowmaniella renhuaiensis,,species,236755,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:50,2011-04-01 3:50,gp_mid,76.55,-2.35,611
932944,occ,,,107132,Chittidilla similis,species,236790,,Chittidilla similis,,species,236790,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,255,W. Kiessling,U. Merkel,U. Merkel,2011-04-01 19:50,2012-05-31 8:02,gp_mid,76.55,-2.35,611
932945,occ,,,107132,Chittidilla yunnanensis,species,236791,,Chittidilla yunnanensis,,species,236791,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:50,2011-04-01 3:50,gp_mid,76.55,-2.35,611
932946,occ,,,107132,Paramecephalus meitanensis,species,236762,,Paramecephalus meitanensis,,species,236761,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,0,W. Kiessling,U. Merkel,,2011-04-01 19:50,2011-04-01 3:50,gp_mid,76.55,-2.35,611
932947,occ,,,107132,Kutsingocephalus kutsingensis,species,236779,,Kutsingocephalus kutsingensis,,species,236779,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,255,W. Kiessling,U. Merkel,U. Merkel,2011-04-01 19:50,2011-04-05 7:51,gp_mid,76.55,-2.35,611
932948,occ,,,107132,Kutsingocephalus yankongensis,species,236781,,Kutsingocephalus yankongensis,,species,236781,Duyunian,,516,513,35684,106.23333,27.549999,CN,Guizhou,Jinsha,based on nearby landmark,minutes,outcrop,,,1110,Douposi,,,Douposi,,,formation,,,,,,,,70 m thick,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,"argillo-calcareous dolostone, thin-bedded siltstone, silty shale",dolomite,,lithified,,,siltstone,,lithified,,,coastal indet.,,,,13,255,255,W. Kiessling,U. Merkel,U. Merkel,2011-04-01 19:50,2011-04-05 7:51,gp_mid,76.55,-2.35,611
